frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
18,15,43.6569529412446,82.80093112970873,13,6.383391380310059,326,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,20103.61005695347,53286.806484305016,10.732007026672363
18,21,0.5255278430564289,107.3678436960698,16,11.383391380310059,329,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,2711.906388329205,63162.95223962605,15.603672981262207
18,23,6.995077251178986,143.16724790911277,37,11.383391380310059,330,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,5320.595665797979,77554.6725262765,15.379951477050781
18,28,17.248456074816808,72.0,4,11.383391380310059,332,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,9455.02261081323,48944.72361809046,14.136002540588379
18,29,58.08213157367808,86.76360332791431,7,11.383391380310059,333,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,25920.214344225034,54879.8405338349,15.13243293762207
18,30,59.00133520851698,113.2207321096655,18,11.383391380310059,334,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,26290.860971176204,65515.87220489066,16.977357864379883
18,32,14.755731056074017,169.69585242497254,71,16.38339138031006,335,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,8449.891554868555,88219.43816079298,19.54422950744629
18,34,12.992454531380938,182.82120683809282,13,16.38339138031006,337,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,7738.892956201991,93495.96254797702,17.19422149658203
18,35,18.08692709558923,121.36086620559584,85,16.38339138031006,338,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,9793.115764350496,68788.28792184757,21.76108741760254
18,36,21.346137458950036,91.19932650947476,22,16.38339138031006,339,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,11107.313491512112,56663.04583295468,20.78589630126953
19,1,0.4472016243181106,67.0,2,6.383391380310059,340,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,2680.323235612141,46934.67336683418,6.583381175994873
19,5,18.29050909022251,65.50634925387128,5,6.383391380310059,341,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,9875.205278315529,46334.21075532513,13.272480964660645
19,6,32.16105878121749,74.70286513945513,5,6.383391380310059,342,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,15468.16886339415,50031.30256862518,7.8808512687683105
19,7,31.478560906808298,192.8391076134914,9,6.383391380310059,343,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,15192.96810758399,97523.25934210709,8.289915084838867
19,8,35.22517376413247,55.91508163268527,11,6.383391380310059,344,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,16703.699098440513,42478.4247769589,9.279478073120117
19,13,46.242089610050705,124.21734548199933,15,6.383391380310059,349,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,21146.003875020444,69936.62129929622,10.78288459777832
19,16,47.1375163457346,32.336840467653055,13,6.383391380310059,352,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,21507.06304263492,32999.734861368066,12.375550270080566
