height,frame,idx,reflectivity,num,y,x,hdim_1,hdim_2,threshold_value,feature,time,timestr
500.0,13,8,14.531967163085938,1,21032.57161476175,52827.0660915903,63.0,29.0,10.030693531036377,42,2026-02-20 07:17:36,2026-02-20 07:17:36
500.0,13,10,19.28081703186035,8,4715.855792947072,64535.633911462544,27.10322519200771,54.57345772550134,15.030693531036377,43,2026-02-20 07:17:36,2026-02-20 07:17:36
500.0,14,6,11.944896697998047,9,4251.133503159466,66769.89700273128,26.08083615447498,59.45345958322064,10.030693531036377,46,2026-02-20 07:21:41,2026-02-20 07:21:41
500.0,14,10,19.593547821044922,1,10578.026160216295,46417.297368186366,40.0,15.0,15.030693531036377,48,2026-02-20 07:21:41,2026-02-20 07:21:41
500.0,15,3,7.277351379394531,1,14214.389796579931,52369.225468490025,48.0,28.0,5.030693531036377,50,2026-02-20 07:26:16,2026-02-20 07:26:16
500.0,15,4,7.582546710968018,1,21941.66252385266,56031.95045329227,65.0,36.0,5.030693531036377,51,2026-02-20 07:26:16,2026-02-20 07:26:16
500.0,15,6,10.167791366577148,2,5979.785328185549,69767.16914630072,29.88387016953236,66.0,10.030693531036377,52,2026-02-20 07:26:16,2026-02-20 07:26:16
500.0,16,1,7.272851467132568,6,5435.372818026473,71825.76697519173,28.686162647182396,70.49631973447696,5.030693531036377,53,2026-02-20 07:31:04,2026-02-20 07:31:04
500.0,17,2,6.051904201507568,2,5578.026160216294,73244.12639738333,29.0,73.59425240062423,5.030693531036377,54,2026-02-20 07:35:28,2026-02-20 07:35:28
500.0,17,10,20.008089065551758,1,5578.026160216294,55574.10983019199,29.0,35.0,15.030693531036377,56,2026-02-20 07:35:28,2026-02-20 07:35:28
500.0,17,11,18.453224182128906,1,9668.935251125384,47332.97861438693,38.0,17.0,15.030693531036377,57,2026-02-20 07:35:28,2026-02-20 07:35:28
500.0,18,8,16.2825927734375,9,5729.293878439884,57141.24307729738,29.332788980091898,38.422879421431645,15.030693531036377,59,2026-02-20 07:40:06,2026-02-20 07:40:06
500.0,18,9,24.374757766723633,1,20578.026160216294,52827.0660915903,62.0,29.0,15.030693531036377,60,2026-02-20 07:40:06,2026-02-20 07:40:06
500.0,19,2,5.427706241607666,2,5388.422459835513,76634.77849280494,28.58287185916228,81.0,5.030693531036377,61,2026-02-20 07:45:08,2026-02-20 07:45:08
500.0,19,6,9.0,1,22396.207978398113,45043.77549888552,66.0,12.0,5.030693531036377,62,2026-02-20 07:45:08,2026-02-20 07:45:08
500.0,19,14,18.90074348449707,8,4038.9611645932946,59756.41111057944,25.614057009629402,44.134840967293115,15.030693531036377,63,2026-02-20 07:45:08,2026-02-20 07:45:08
500.0,19,15,17.07122802734375,5,6794.66089589914,43021.29176262126,31.67659641850226,7.582559444880724,15.030693531036377,64,2026-02-20 07:45:08,2026-02-20 07:45:08
500.0,19,18,11.956836700439453,5,10470.001535459774,47021.21588218239,39.762345825535654,16.319058387406894,15.030693531036377,67,2026-02-20 07:45:08,2026-02-20 07:45:08
