height,frame,idx,reflectivity,num,cell,y,x,timestr,hdim_1,hdim_2,threshold_value,feature,time,time_cell,ncells,median_background_noise,mean_background_noise,std_dev,iqr,percent_covered,sigma_threshold,segmentation_threshold
1100.0,65,94,12.864603042602539,2,-1,26338.86663277754,67539.875567405,2026-02-20 16:30:58,59.78978494517882,61.0,12.659246444702148,3203,2026-02-20 16:30:58,,39.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,65,98,19.227771759033203,1,-1,5666.658196541156,58362.7648966762,2026-02-20 16:30:58,15.0,41.0,17.65924644470215,3206,2026-02-20 16:30:58,,182.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,65,99,19.833189010620117,2,-1,22743.58127346423,63105.0962556959,2026-02-20 16:30:58,52.0,51.335129495922466,17.65924644470215,3207,2026-02-20 16:30:58,,62.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,9,8.692401885986328,3,-1,1512.8120426950027,71632.56253409965,2026-02-20 16:39:43,6.0,69.9193366268288,7.659246444702148,3215,2026-02-20 16:39:43,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,13,7.89222526550293,2,-1,4514.1803053918775,77634.6973052067,2026-02-20 16:39:43,12.502964569176562,83.0,7.659246444702148,3219,2026-02-20 16:39:43,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,14,7.999779224395752,2,-1,4420.628768175864,79928.9749728889,2026-02-20 16:39:43,12.3002695718752,88.0,7.659246444702148,3220,2026-02-20 16:39:43,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,23,8.101943016052246,12,-1,11279.970002935466,40488.00083327794,2026-02-20 16:39:43,27.162175580521005,2.044898106304033,7.659246444702148,3229,2026-02-20 16:39:43,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,24,10.724092483520508,14,-1,11496.855201271639,66463.59529044555,2026-02-20 16:39:43,27.63209351024938,58.6544245447702,7.659246444702148,3230,2026-02-20 16:39:43,,13.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,35,8.359925270080566,1,-1,15358.96588884885,46432.52102472875,2026-02-20 16:39:43,36.0,15.0,7.659246444702148,3241,2026-02-20 16:39:43,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,48,7.856794834136963,1,-1,21358.96588884885,44138.24335704655,2026-02-20 16:39:43,49.0,10.0,7.659246444702148,3252,2026-02-20 16:39:43,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,51,6.605059623718262,5,-1,23799.13749350205,50524.90882867223,2026-02-20 16:39:43,54.287038476748606,23.91868465092506,7.659246444702148,3254,2026-02-20 16:39:43,,6.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,55,7.3324198722839355,28,-1,25945.0928238948,60741.295132754945,2026-02-20 16:39:43,58.93660835926622,46.1836145850682,7.659246444702148,3258,2026-02-20 16:39:43,,31.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,87,13.698195457458496,2,-1,9535.075613093484,56527.34276253044,2026-02-20 16:39:43,23.38157106919671,37.0,12.659246444702148,3284,2026-02-20 16:39:43,,269.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,88,16.674991607666016,1,-1,9820.504350387311,48726.79869241095,2026-02-20 16:39:43,24.0,20.0,12.659246444702148,3285,2026-02-20 16:39:43,,62.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,89,13.471518516540527,1,-1,10743.581273464233,50562.22082655672,2026-02-20 16:39:43,26.0,24.0,12.659246444702148,3286,2026-02-20 16:39:43,,42.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,93,13.145750045776367,1,-1,17205.119735002692,65704.45343325924,2026-02-20 16:39:43,40.0,57.0,12.659246444702148,3290,2026-02-20 16:39:43,,38.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,97,12.781185150146484,4,-1,20665.45252016412,60996.8827493774,2026-02-20 16:39:43,47.49738770118309,46.74062566577289,12.659246444702148,3294,2026-02-20 16:39:43,,116.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,103,21.159122467041016,2,-1,-261.10068650657706,45586.6311362244,2026-02-20 16:39:43,2.1565224200632445,13.156522420063245,17.65924644470215,3299,2026-02-20 16:39:43,,87.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,104,18.31488609313965,1,-1,2897.4274273103874,58821.62043021264,2026-02-20 16:39:43,9.0,42.0,17.65924644470215,3300,2026-02-20 16:39:43,,117.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,105,18.343429565429688,1,-1,3358.9658888488484,49185.65422594739,2026-02-20 16:39:43,10.0,21.0,17.65924644470215,3301,2026-02-20 16:39:43,,304.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,66,106,20.29815673828125,1,-1,4282.042811925772,55150.776161921116,2026-02-20 16:39:43,12.0,34.0,17.65924644470215,3302,2026-02-20 16:39:43,,141.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,7,8.615675926208496,1,-1,2435.8889657719255,69834.1532350872,2026-02-20 16:48:29,8.0,66.0,7.659246444702148,3306,2026-02-20 16:48:29,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,11,8.93691349029541,2,-1,5666.658196541156,76538.27894633386,2026-02-20 16:48:29,15.0,80.61053691469591,7.659246444702148,3310,2026-02-20 16:48:29,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,14,7.878612995147705,1,-1,7974.350504233464,71210.71983569654,2026-02-20 16:48:29,20.0,69.0,7.659246444702148,3313,2026-02-20 16:48:29,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,35,10.409440040588379,8,-1,17039.72434205334,68931.25872500849,2026-02-20 16:48:29,39.641643315276404,64.03229024368513,7.659246444702148,3332,2026-02-20 16:48:29,,8.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,39,7.8015642166137695,1,-1,19051.273581156544,45514.80995765587,2026-02-20 16:48:29,44.0,13.0,7.659246444702148,3336,2026-02-20 16:48:29,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,59,10.952484130859375,13,-1,26907.170319564968,71628.52904449266,2026-02-20 16:48:29,61.02110959988492,69.91054630108967,7.659246444702148,3351,2026-02-20 16:48:29,,12.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,84,13.21761703491211,5,-1,10661.355036110652,60556.79306073055,2026-02-20 16:48:29,25.821843152400575,45.781522731446174,12.659246444702148,3372,2026-02-20 16:48:29,,33.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,85,12.857427597045898,1,-1,12589.735119618079,46891.37655826519,2026-02-20 16:48:29,30.0,16.0,12.659246444702148,3373,2026-02-20 16:48:29,,28.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,97,13.166414260864258,1,-1,26897.427427310387,60657.0425643584,2026-02-20 16:48:29,61.0,46.0,12.659246444702148,3383,2026-02-20 16:48:29,,54.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,98,13.185084342956543,1,-1,27358.96588884885,57903.909363139755,2026-02-20 16:48:29,62.0,40.0,12.659246444702148,3384,2026-02-20 16:48:29,,35.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,100,19.0,2,-1,813.7649620916649,44597.09889058299,2026-02-20 16:48:29,4.485397992026102,11.0,17.65924644470215,3385,2026-02-20 16:48:29,,53.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,101,18.45978355407715,2,-1,3624.769961127353,54956.179578754614,2026-02-20 16:48:29,10.575908823270092,33.57590882327009,17.65924644470215,3386,2026-02-20 16:48:29,,475.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,102,19.0,1,-1,4282.042811925772,61115.89809789484,2026-02-20 16:48:29,12.0,47.0,17.65924644470215,3387,2026-02-20 16:48:29,,194.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,103,21.40796661376953,1,-1,19512.812042695004,53315.35402777536,2026-02-20 16:48:29,45.0,30.0,17.65924644470215,3388,2026-02-20 16:48:29,,20.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,67,104,19.5,1,-1,19974.350504233465,61115.89809789484,2026-02-20 16:48:29,46.0,47.0,17.65924644470215,3389,2026-02-20 16:48:29,,207.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1400.0,3,34,16.926790237426758,4,19,7882.909840716469,57914.03116736228,2026-02-20 11:45:33,19.801878562379844,40.02205880387779,13.306211471557617,131,2026-02-20 11:45:33,0 days 00:00:00,24.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,4,58,20.041109085083008,6,19,7466.490882531092,59953.4256941827,2026-02-20 11:49:56,18.899637486311526,44.46658301197139,18.306211471557617,190,2026-02-20 11:49:56,0 days 00:04:23,48.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,5,55,25.320947647094727,25,19,7489.47699426219,62199.08263021751,2026-02-20 11:54:09,18.949440728395572,49.360622141732655,18.306211471557617,239,2026-02-20 11:54:09,0 days 00:08:36,113.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,6,37,27.98369026184082,27,19,7459.913086988109,64859.58856225122,2026-02-20 11:58:32,18.885385595968398,55.15875627673796,18.306211471557617,271,2026-02-20 11:58:32,0 days 00:12:59,122.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,7,22,22.915241241455078,33,19,7327.603338048689,67447.70509306793,2026-02-20 12:02:45,18.59871447326632,60.799129644080544,18.306211471557617,286,2026-02-20 12:02:45,0 days 00:17:12,123.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,8,35,23.626245498657227,28,19,7260.336785505303,70363.85655023564,2026-02-20 12:07:07,18.452970276088983,67.15440106184612,18.306211471557617,315,2026-02-20 12:07:07,0 days 00:21:34,128.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,9,28,25.284330368041992,37,19,7064.496773110607,72828.84419524498,2026-02-20 12:11:20,18.02865024923381,72.52643531849213,18.306211471557617,332,2026-02-20 12:11:20,0 days 00:25:47,150.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,10,29,27.768014907836914,61,19,7070.355224579368,75146.75070132146,2026-02-20 12:15:43,18.041343560749457,77.5779304769185,18.306211471557617,355,2026-02-20 12:15:43,0 days 00:30:10,179.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,11,29,27.856582641601562,60,19,6668.038598023433,77615.60869288669,2026-02-20 12:20:06,17.169657536544932,82.95839951591539,18.306211471557617,374,2026-02-20 12:20:06,0 days 00:34:33,216.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,12,34,24.889862060546875,40,19,6758.456561538404,79569.55481817534,2026-02-20 12:24:19,17.3655631241607,87.21670301773747,18.306211471557617,400,2026-02-20 12:24:19,0 days 00:38:46,236.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,13,40,22.949695587158203,55,19,7057.739019727944,81784.77442861894,2026-02-20 12:28:24,18.014008450238038,92.04440901350199,18.306211471557617,432,2026-02-20 12:28:24,0 days 00:42:51,276.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,14,49,21.77714729309082,14,19,7165.6714491730445,83840.83400330579,2026-02-20 12:32:47,18.24786204736909,96.52525194644129,18.306211471557617,472,2026-02-20 12:32:47,0 days 00:47:14,259.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,15,60,21.870939254760742,5,19,7287.960777944663,87027.16302120483,2026-02-20 12:37:09,18.512822259707598,103.46933082316689,18.306211471557617,521,2026-02-20 12:37:09,0 days 00:51:36,219.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,15,65,19.962366104125977,3,68,10592.24515365584,59035.701082492444,2026-02-20 12:37:09,25.67210507374848,42.466553493710464,18.306211471557617,526,2026-02-20 12:37:09,0 days 00:00:00,44.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,16,59,22.0,10,19,7350.577080453908,89183.60926802718,2026-02-20 12:41:22,18.648490915144293,108.1689499608123,18.306211471557617,562,2026-02-20 12:41:22,0 days 00:55:49,217.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,16,63,23.30655288696289,31,68,10122.643047188607,61766.43633891417,2026-02-20 12:41:22,24.654633843069476,48.41774086498548,18.306211471557617,566,2026-02-20 12:41:22,0 days 00:04:13,110.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,17,58,21.179424285888672,7,19,7632.8428744993325,91552.50848941563,2026-02-20 12:45:27,19.260066802242715,113.331575336889,18.306211471557617,605,2026-02-20 12:45:27,0 days 00:59:54,101.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,17,62,26.20818328857422,42,68,9916.981035445935,64535.746473416795,2026-02-20 12:45:27,24.20903281762702,54.45299582455698,18.306211471557617,609,2026-02-20 12:45:27,0 days 00:08:18,134.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,18,81,23.587039947509766,44,68,10095.671524497138,67753.54794270477,2026-02-20 12:49:40,24.596195543904624,61.465663721330685,18.306211471557617,671,2026-02-20 12:49:40,0 days 00:12:31,142.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,19,65,22.19727897644043,52,68,9956.04480921699,71599.32657464116,2026-02-20 12:53:47,24.29367099413097,69.8469043316305,18.306211471557617,720,2026-02-20 12:53:47,0 days 00:16:38,108.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,20,72,24.626361846923828,52,68,9828.508327107642,74691.67062970709,2026-02-20 12:58:10,24.017341949560716,76.58615847385028,18.306211471557617,773,2026-02-20 12:58:10,0 days 00:21:01,136.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,21,87,20.69832992553711,72,68,9472.209325648146,77113.79295326612,2026-02-20 13:02:31,23.24536077973181,81.8647748280904,18.306211471557617,836,2026-02-20 13:02:31,0 days 00:25:22,152.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,22,87,20.696840286254883,53,68,9194.597429630869,80142.60497481322,2026-02-20 13:06:54,22.643868338361045,88.46557137554355,18.306211471557617,906,2026-02-20 13:06:54,0 days 00:29:45,162.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,23,75,19.803377151489258,4,68,8575.196265818038,80943.91089586695,2026-02-20 13:11:16,21.30183248343324,90.21188554740932,18.306211471557617,960,2026-02-20 13:11:16,0 days 00:34:07,127.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,24,49,17.01419448852539,8,131,9606.739296285812,60010.017753766915,2026-02-20 13:15:30,23.536842382780087,44.589916077496525,13.306211471557617,1001,2026-02-20 13:15:30,0 days 00:00:00,32.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,25,60,17.13156509399414,12,131,9585.387659305276,63212.560786444505,2026-02-20 13:19:53,23.49058050265559,51.56933072679869,18.306211471557617,1066,2026-02-20 13:19:53,0 days 00:04:23,54.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,26,72,21.769800186157227,8,131,9465.188717520597,66401.01833159184,2026-02-20 13:24:15,23.23014946212212,58.51804837780665,18.306211471557617,1118,2026-02-20 13:24:15,0 days 00:08:45,50.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,27,56,5.053495407104492,14,131,9297.125265138819,68234.95937982957,2026-02-20 13:28:37,22.866011981961602,62.514820595204526,13.306211471557617,1156,2026-02-20 13:28:37,0 days 00:13:07,44.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,27,57,14.057085990905762,1,155,9358.965888848848,55150.776161921116,2026-02-20 13:28:37,23.0,34.0,13.306211471557617,1157,2026-02-20 13:28:37,0 days 00:00:00,12.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,28,58,13.600215911865234,7,131,9144.157006823682,72573.8181402426,2026-02-20 13:33:00,22.534580755612136,71.97064806877353,13.306211471557617,1219,2026-02-20 13:33:00,0 days 00:17:30,35.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,28,78,20.52579116821289,4,155,9621.984964918935,57703.41225904422,2026-02-20 13:33:00,23.569874664818517,39.56304961051621,18.306211471557617,1234,2026-02-20 13:33:00,0 days 00:04:23,31.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,29,43,16.157306671142578,3,131,8915.303988104932,75121.01678132593,2026-02-20 13:37:13,22.03873254838818,77.52184764013283,13.306211471557617,1262,2026-02-20 13:37:13,0 days 00:21:43,41.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,29,67,22.068021774291992,16,155,9668.929998362357,60697.42641833407,2026-02-20 13:37:13,23.67158890394593,46.088009953077005,18.306211471557617,1280,2026-02-20 13:37:13,0 days 00:08:36,69.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,30,42,15.223261833190918,4,131,8681.848013783405,78794.0729075661,2026-02-20 13:41:36,21.532911270691535,85.5266680199408,13.306211471557617,1311,2026-02-20 13:41:36,0 days 00:26:06,37.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,30,66,21.997291564941406,27,155,9611.550701134207,61809.16704469716,2026-02-20 13:41:36,23.547267093284944,48.5108653947338,18.306211471557617,1329,2026-02-20 13:41:36,0 days 00:12:59,133.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,31,51,16.795780181884766,2,131,8435.888965771926,81401.63300082045,2026-02-20 13:45:59,21.0,91.20941542664126,13.306211471557617,1368,2026-02-20 13:45:59,0 days 00:30:29,36.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,31,77,20.294301986694336,20,155,10099.587093423985,61760.15911429867,2026-02-20 13:45:59,24.60467927657946,48.40406068864083,18.306211471557617,1386,2026-02-20 13:45:59,0 days 00:17:22,134.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,32,45,15.366976737976074,1,190,12128.196658079618,57445.05382960332,2026-02-20 13:50:22,29.0,39.0,13.306211471557617,1422,2026-02-20 13:50:22,0 days 00:00:00,14.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,32,66,23.3902645111084,12,155,10533.528283611628,63050.90778990632,2026-02-20 13:50:22,25.54488518865269,51.21703466687694,18.306211471557617,1439,2026-02-20 13:50:22,0 days 00:21:45,131.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,33,85,24.0,1,190,9820.504350387311,57445.05382960332,2026-02-20 13:54:45,24.0,39.0,18.306211471557617,1500,2026-02-20 13:54:45,0 days 00:04:23,21.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,33,87,17.27325439453125,9,155,10703.13270634614,66014.57241648913,2026-02-20 13:54:45,25.912361437910796,57.67585320556074,18.306211471557617,1502,2026-02-20 13:54:45,0 days 00:26:08,142.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,34,85,20.835195541381836,3,190,10018.54161700109,57473.8813927297,2026-02-20 13:59:07,24.429080744329855,39.062824922049444,18.306211471557617,1566,2026-02-20 13:59:07,0 days 00:08:45,30.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,34,87,21.917055130004883,7,155,10682.367047420797,68540.35806098265,2026-02-20 13:59:07,25.86736917690589,63.18038668045872,18.306211471557617,1568,2026-02-20 13:59:07,0 days 00:30:30,72.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,35,90,19.0,6,190,9687.24246681402,57519.12170918721,2026-02-20 14:03:30,23.711265918924536,39.161418734591784,18.306211471557617,1633,2026-02-20 14:03:30,0 days 00:13:08,93.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,36,97,24.659536361694336,31,190,10011.29233567497,58812.542699596925,2026-02-20 14:07:52,24.413373968123263,41.98021658244861,18.306211471557617,1709,2026-02-20 14:07:52,0 days 00:17:30,193.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,37,87,25.15420913696289,89,190,9877.919127744952,59411.58062674252,2026-02-20 14:12:16,24.124398684274887,43.28572100238828,18.306211471557617,1780,2026-02-20 14:12:16,0 days 00:21:54,226.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,38,74,29.125682830810547,107,190,9949.266972315354,60778.704428425015,2026-02-20 14:16:39,24.278985680844094,46.26514197862877,18.306211471557617,1838,2026-02-20 14:16:39,0 days 00:26:17,242.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,39,63,26.261886596679688,143,190,9868.685268216954,62636.8103371469,2026-02-20 14:21:02,24.10439198863089,50.31457752624284,18.306211471557617,1888,2026-02-20 14:21:02,0 days 00:30:40,238.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,39,65,18.975664138793945,1,231,9358.965888848848,55609.63169545756,2026-02-20 14:21:02,23.0,35.0,18.306211471557617,1890,2026-02-20 14:21:02,0 days 00:00:00,26.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,40,71,25.33319664001465,232,190,9390.79588598247,66098.38188047224,2026-02-20 14:25:24,23.068964993789514,57.858502117598874,18.306211471557617,1946,2026-02-20 14:25:24,0 days 00:35:02,310.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,40,73,21.453489303588867,19,231,9558.917045979008,58309.16585939437,2026-02-20 14:25:24,23.433227507115344,40.88318973322882,18.306211471557617,1948,2026-02-20 14:25:24,0 days 00:04:22,42.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,41,72,22.48667335510254,200,190,9320.900274827789,67784.49258698378,2026-02-20 14:29:47,22.91752450295437,61.5331024727837,18.306211471557617,2003,2026-02-20 14:29:47,0 days 00:39:25,346.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,41,76,29.017730712890625,22,231,9722.1986929681,60888.544064333975,2026-02-20 14:29:47,23.787004408925043,46.504519359702115,18.306211471557617,2007,2026-02-20 14:29:47,0 days 00:08:45,46.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,42,76,26.87260627746582,197,190,9206.495601727784,70752.41543170765,2026-02-20 14:34:10,22.669647711237694,68.0012010960036,18.306211471557617,2068,2026-02-20 14:34:10,0 days 00:43:48,360.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,42,78,21.576568603515625,17,231,9679.268519295336,63356.120348387936,2026-02-20 14:34:10,23.693989032634054,51.88219512844817,18.306211471557617,2070,2026-02-20 14:34:10,0 days 00:13:08,49.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,43,6,11.933891296386719,3,231,7751.420308060967,63579.83442496179,2026-02-20 14:38:24,19.51698457495959,52.36974308248431,8.306211471557617,2079,2026-02-20 14:38:24,0 days 00:17:22,10.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,43,68,23.29599380493164,232,190,8834.51656812393,72758.4944646481,2026-02-20 14:38:24,21.863693138429344,72.37311967673735,18.306211471557617,2122,2026-02-20 14:38:24,0 days 00:48:02,418.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,44,76,23.427927017211914,238,190,8682.297517346347,74686.9067263746,2026-02-20 14:42:37,21.53388519507791,76.57577633179397,18.306211471557617,2181,2026-02-20 14:42:37,0 days 00:52:15,396.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,44,77,20.502517700195312,27,251,9408.819344871998,57590.17638040028,2026-02-20 14:42:37,23.10801582138349,39.31627067822085,18.306211471557617,2182,2026-02-20 14:42:37,0 days 00:00:00,66.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
1400.0,45,66,24.728389739990234,209,190,8447.989701024822,76291.78917343856,2026-02-20 14:47:00,21.026218259714607,80.07335308475368,18.306211471557617,2233,2026-02-20 14:47:00,0 days 00:56:38,400.0,5.306211471557617,6.01812744140625,5.943623065948486,7.840976715087891,34.52963285384626,0.25,8
